更新时间,#genre#
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-3.m3u8
经典电影,http://61.163.181.78:9901/tsfile/live/1059_1.m3u8
经典电影,http://219.159.194.66:8181/tsfile/live/1008_1.m3u8$1920x1080
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-11.m3u8
IPTV经典电影,http://123.56.129.203:3585/rtp/225.1.8.203:9024
IPTV经典电影,http://123.56.129.203:7655/rtp/225.1.8.203:9024
IPTV经典电影,http://123.56.129.203:4310/rtp/225.1.8.203:9024
无线星河,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Xinhe
东森超视,http://42.51.0.238:9999/php2/xz4.php?id=23
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,http://211.72.65.236:8525/.m3u8$1920x1080
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$1920x1080
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-3.ctv
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$1920x1080
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
🎥咪咕直播,#genre#
咪咕直播1,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=3
咪咕直播2,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=3
咪咕直播3,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=3
咪咕直播4,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=3
咪咕直播5,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=3
咪咕直播6,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=3
咪咕直播7,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=3
咪咕直播8,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=3
咪咕直播9,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=3
咪咕直播10,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=3
咪咕直播11,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=3
咪咕直播12,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=3
咪咕直播13,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=3
咪咕直播14,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=3
咪咕直播15,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=3
咪咕直播16,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=3
咪咕直播17,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=3
咪咕直播18,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=3
咪咕直播19,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=3
咪咕直播20,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=3
咪咕直播21,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=3
咪咕直播22,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=3
咪咕直播23,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=3
咪咕直播24,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=3
咪咕直播25,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=3
咪咕直播26,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=3
咪咕直播27,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=3
咪咕直播28,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=3
咪咕直播29,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3
咪咕直播30,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3
咪咕直播31,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=3
咪咕直播32,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=3
咪咕直播33,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=3
咪咕直播34,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=3
咪咕直播35,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=3
咪咕直播36,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=3
咪咕直播37,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=3
咪咕直播38,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=3
咪咕直播39,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=3
咪咕直播40,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=3
咪咕直播41,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=3
咪咕直播42,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=3
咪咕直播43,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=3
咪咕直播44,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=3
咪咕直播45,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=3
🏀体育频道,#genre#
CCTV-5,http://59.173.243.210:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://116.128.242.83:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://123.138.22.30:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://61.157.139.15:9901/tsfile/live/2375_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://36.35.16.98:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://183.223.157.33:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://122.139.47.206:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://58.57.21.166:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://119.163.228.205:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://116.128.242.83:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://119.163.228.205:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://59.173.243.210:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://183.223.157.33:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://119.163.63.188:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://61.138.128.226:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://58.51.111.46:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://119.163.57.184:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-gao-qing-2.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-13.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-15.m3u8
广东体育,http://219.159.194.66:8181/tsfile/live/1001_1.m3u8$1920x1080
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-8.ctv
广东体育,http://www.zzlag.top:9087/tsfile/live/1036_1.m3u8?key=txiptv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-14.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-11.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-17.m3u8
广东体育,http://120.238.84.44:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://42.51.0.238:9999/php2/xz4.php?id=62
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
纬来体育,http://211.72.65.236:8585/.m3u8$1920x1080
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$1920x1080
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$1920x1080
五星体育,http://210.22.75.86:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
五星体育,http://139.196.151.191:4752/rtp/239.45.3.210:5140
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-6.m3u8
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-11.ctv
五星体育,http://60.164.128.167:8029/rtp/239.255.29.45:8231$1920x1080
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140
五星体育,http://42.92.117.243:8888/rtp/239.255.29.45:8231$1920x1080
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-3.m3u8
体育赛事,http://123.56.129.203:3585/rtp/225.1.8.81:8176
体育赛事,http://123.56.129.203:7655/rtp/225.1.8.81:8176
体育赛事,http://123.56.129.203:4310/rtp/225.1.8.81:8176
劲爆体育,http://www.72444165.xyz:5005/itv/bestzb/5000000002000029972
劲爆体育,http://tvbox6.icu/tv/migu.php?id=jbty
超级体育,http://www.72444165.xyz:5005/itv/ystenlive/1000000001000009601
超级体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000009601/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=no
超级体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
精品体育,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=no
精品体育,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000014634
精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-9.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-6.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-14.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-5.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-13.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-7.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-1.ctv
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁体育,https://stream1.freetv.fun/liao-zhu-ti-yu-1.m3u8
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://112.234.23.81:9901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8
山东体育,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8
山东体育,http://120.224.178.16:9901/tsfile/live/0111_1.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-4.m3u8
天津体育,http://221.196.34.247:4022/rtp/225.1.1.122:5002$1920x1080
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-5.m3u8
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-4.ctv
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-10.ctv
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-2.m3u8
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-21.ctv
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-6.m3u8
睛彩篮球,http://123.113.106.229:4022/rtp/239.3.1.126:8001$1920x1080
睛彩羽毛球,http://123.113.106.229:4022/rtp/239.3.1.127:8001$1920x1080
睛彩广场舞,http://123.113.106.229:4022/rtp/239.3.1.128:8001$1920x1080
风云足球,http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://59.62.8.250:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5
足球频道,http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
足球频道,http://123.56.129.203:7655/rtp/225.1.8.249:4120
足球频道,http://123.56.129.203:4310/rtp/225.1.8.249:4120
足球频道,http://42.92.117.243:8888/rtp/239.255.29.25:8231$1920x1080
足球频道,http://60.164.128.167:8029/rtp/239.255.29.25:8231$1920x1080
魅力足球,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031207
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-3.m3u8
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-5.m3u8
魅力足球,http://tvbox6.icu/tv/migu.php?id=mlzq
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-1.ctv
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-4.m3u8
天元围棋,http://122.9.151.210:3189/rtp/238.255.2.7:5999
天元围棋,http://122.9.151.210:3839/rtp/238.255.2.7:5999
天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
天元围棋,http://122.9.151.210:887/rtp/238.255.2.7:5999
快乐垂钓,http://220.249.114.102:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://120.55.49.231:2108/rtp/233.50.201.109:5140
快乐垂钓,http://123.56.129.203:7655/rtp/225.1.8.71:8002
快乐垂钓,http://39.98.201.151:9090/udp/225.1.8.71:8002
快乐垂钓,http://58.19.38.162:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
JJ斗地主,http://live.iill.top/bilibili.php?id=22021983
JJ斗地主,http://live.iill.top/douyu.php?id=488743
🪁动画频道,#genre#
卡酷动画,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://139.196.151.191:6560/rtp/239.45.3.134:5140
动漫秀场,http://120.55.49.231:8493/rtp/233.50.201.184:5140
动漫秀场,http://120.55.49.231:1777/rtp/233.50.201.184:5140
动漫秀场,http://120.55.49.231:2581/rtp/233.50.201.184:5140
动漫秀场,http://122.9.151.210:3189/rtp/238.255.2.196:5999
动漫秀场,http://139.196.151.191:4752/rtp/239.45.3.134:5140
动漫秀场,http://120.55.49.231:2108/rtp/233.50.201.184:5140
动漫秀场,http://122.9.151.210:3839/rtp/238.255.2.196:5999
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-2.ctv
动漫秀场,http://42.92.117.243:8888/rtp/239.255.29.16:8231$1920x1080
新动漫,http://221.205.181.41:8005/rtp/226.0.2.73:8496$1920x1080
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts$1920x1080
CN卡通,https://stream1.freetv.fun/cnqia-tong-1.ctv
CN卡通,http://free.xiptv.x10.bz/kudou.php?id=65
优漫卡通,http://221.213.69.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
优漫卡通,http://112.234.23.81:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://122.9.151.210:3839/rtp/238.255.2.57:5999
优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-17.ctv
优漫卡通,https://stream1.freetv.fun/ipv6-you-man-qia-tong-18.m3u8
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999
金鹰卡通,http://59.48.75.130:3052/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://112.234.23.81:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://61.138.128.226:19901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://61.157.139.15:9901/tsfile/live/2419_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://221.213.69.82:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://220.249.114.102:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://58.48.37.158:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
黑莓动画,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000021734
炫动卡通,http://112.234.23.81:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
浙江少儿,http://120.55.49.231:8493/rtp/233.50.201.138:5140
浙江少儿,http://120.55.49.231:1777/rtp/233.50.201.138:5140
浙江少儿,http://120.55.49.231:2581/rtp/233.50.201.138:5140
浙江少儿,http://120.55.49.231:2108/rtp/233.50.201.138:5140
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$1920x1080
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-1.ctv
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-8.m3u8
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-10.ctv
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-4.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-10.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-11.ctv
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.flv?t=2510710360&k=87b12e4fe703265f4f59538a2399246c
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-8.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-15.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-3.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-13.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-2.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-12.ctv
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-5.ctv
七龙珠,http://live.iill.top/huya.php?id=11601966
七龙珠,http://live.iill.top/huya.php?id=25650806
火影忍者,http://live.iill.top/douyu.php?id=1997723
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hwcdn$3840x2160
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hscdn$3840x2160
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
中华小当家,http://mtv.wuzhij.com/huya.php?id=24257300&cdn=txcdn
中华小当家,http://live.iill.top/huya.php?id=11342413
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
猫和老鼠,http://live.iill.top/huya.php?id=11352879
经典动漫,http://159.75.85.63:35455/yy/24180320$3840x2160
蜡笔小新,http://cfss.cc/cdn/hy/11352970.m3u8
🎮游戏频道,#genre#
游戏风云,http://139.196.151.191:6560/rtp/239.45.3.131:5140
游戏风云,http://120.55.49.231:8493/rtp/233.50.201.183:5140
游戏风云,http://120.55.49.231:1777/rtp/233.50.201.183:5140
游戏风云,http://120.55.49.231:2581/rtp/233.50.201.183:5140
游戏风云,http://122.9.151.210:3189/rtp/238.255.2.197:5999
游戏风云,http://139.196.151.191:4752/rtp/239.45.3.131:5140
游戏风云,http://120.55.49.231:2108/rtp/233.50.201.183:5140
游戏风云,http://122.9.151.210:3839/rtp/238.255.2.197:5999
游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140
游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140
🎵音乐频道,#genre#
CCTV-15,http://61.157.139.15:9901/tsfile/live/2385_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://119.163.57.184:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://61.136.67.238:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://113.57.20.158:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.48.37.158:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://59.62.8.250:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://117.27.190.42:9998/tsfile/live/23246_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.234.23.81:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
音乐现场,http://123.56.129.203:3585/rtp/225.1.8.230:4120
音乐现场,http://123.56.129.203:7655/rtp/225.1.8.230:4120
音乐现场,http://123.56.129.203:4310/rtp/225.1.8.230:4120
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
音乐调频广播,http://120.55.49.231:8493/rtp/233.50.201.82:5140
音乐调频广播,http://120.55.49.231:1777/rtp/233.50.201.82:5140
音乐调频广播,http://120.55.49.231:2581/rtp/233.50.201.82:5140
音乐调频广播,http://120.55.49.231:2108/rtp/233.50.201.82:5140
音乐调频广播,http://120.55.49.231:3095/rtp/233.50.201.82:5140
🏛经典剧场,#genre#
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
笑傲江湖,http://cfss.cc/cdn/hy/23865142.flv
笑傲江湖,http://cfss.cc/cdn/hy/26355790.flv
天龙八部,http://cfss.cc/cdn/hy/23903123.flv
鹿鼎记,http://cfss.cc/cdn/hy/23865080.flv
